Date,Soybeans,shock_type,shock_direction,window_active,is_strong,ret_5d_at_shock,ret_10d_at_shock,ret_active_at_shock,oil_5d_at_shock,oil_10d_at_shock,oil_active_at_shock,soyoil_5d_at_shock,soyoil_10d_at_shock,ok,spike_size_pct,peak_day,peak_gain_pct,half_fade_day,full_fade_day,ret_30d_pct,persistence_30d_pct,survived_30d
2021-07-12,1432.5,soyoil_driven,up,10d,True,-0.013259858791114132,0.07727016356457983,0.07727016356457983,-0.01410331474641302,0.0006751576003087845,0.0006751576003087845,-0.027387037405156356,0.08842738000761274,True,-1.33,29,-10.88,,,-10.87,99.8,True
2021-07-13,1438.0,soyoil_driven,up,10d,False,0.05444546287809349,0.05969049373618285,0.05969049373618285,0.02562351346655145,0.03209431107334715,0.03209431107334715,0.04386644747049062,0.06933069788020751,True,5.44,1,7.63,8.0,26.0,-1.96,-25.7,False
2021-07-14,1467.75,soyoil_driven,up,10d,True,0.05860079336458712,0.07942636514065082,0.07942636514065082,0.012880891197855071,0.002055273904973287,0.002055273904973287,0.02887577293857624,0.03865932452922238,True,5.86,0,5.86,6.0,23.0,-2.92,-49.8,False
2021-07-15,1447.5,soyoil_driven,up,5d,False,0.041179643948930034,-0.0017241379310344307,0.041179643948930034,-0.017685781085127084,-0.024772011223423762,-0.017685781085127084,0.04762642114542803,0.03299560736112417,True,4.12,1,4.64,5.0,22.0,-1.64,-35.3,False
2021-07-16,1454.75,soyoil_driven,up,5d,False,0.036146723646723666,0.005529635389666554,0.036146723646723666,-0.036883048418005715,-0.045460662577846866,-0.036883048418005715,0.0945360955873531,0.050276700446443945,True,3.61,0,3.61,1.0,5.0,-3.19,-88.2,False
2021-07-20,1443.5,soyoil_driven,up,10d,False,0.0038247566063978056,0.058478460128322585,0.058478460128322585,-0.10405318047913203,-0.0810958750838251,-0.0810958750838251,0.005853210351564719,0.04997641736647607,True,0.38,15,0.66,16.0,16.0,-9.68,-1465.8,False
2021-07-21,1439.25,speculative_up,up,10d,False,-0.01941747572815533,0.038045438153624156,0.038045438153624156,-0.038698130834783906,-0.02631570604977196,-0.02631570604977196,-0.01755963105469427,0.010809093964661454,True,-1.94,30,-12.94,,,-12.94,100.0,True
2021-07-23,1401.0,speculative_down,down,5d,False,-0.0369479291974566,-0.002136752136752129,-0.0369479291974566,0.003620695516920458,-0.033395895189142655,0.003620695516920458,-0.03879364648214645,0.052075049233188286,True,-3.69,28,-12.17,,,-11.81,97.0,True
2021-08-10,1447.5,soyoil_driven,up,5d,False,0.039683964805171446,0.02062400846113177,0.039683964805171446,-0.032171155351605196,-0.04689463417719508,-0.032171155351605196,0.033823347382054836,-0.012828228897027505,True,3.97,0,3.97,1.0,4.0,-7.86,-198.2,False
2021-08-16,1376.0,speculative_down,down,5d,False,-0.04027898866608548,-0.030132158590308378,-0.04027898866608548,0.012184078184305225,-0.05571149455080737,0.012184078184305225,-0.0369750496049942,-0.020581890661170443,True,-4.03,17,-12.21,,,-10.93,89.6,True
2021-08-17,1369.0,speculative_down,down,5d,True,-0.05423143350604487,-0.01669958699946128,-0.05423143350604487,-0.024893901813525687,-0.05626419158258045,-0.024893901813525687,-0.043877122548527936,-0.01153784632455701,True,-5.42,16,-13.04,,,-11.31,86.8,True
2021-08-18,1358.25,oil_collapse,down,5d,False,-0.03361792956243326,-0.03224082650516569,-0.03361792956243326,-0.054729255097867746,-0.03947178842519561,-0.054729255097867746,-0.02518492845686171,-0.013382191277075184,True,-3.36,30,-10.64,,,-10.64,100.0,True
2021-08-19,1323.0,oil_collapse,down,10d,False,-0.05601141633963613,-0.056684491978609586,-0.056684491978609586,-0.078158894158461,-0.078158894158461,-0.078158894158461,-0.045819554783793404,-0.02993441187835777,True,-5.6,30,-11.06,,,-11.06,100.0,True
2021-08-20,1293.75,oil_collapse,down,5d,True,-0.09162717219589256,-0.09034979785551067,-0.09162717219589256,-0.08942142794079488,-0.08728762728507522,-0.08942142794079488,-0.09478817197551892,-0.09336064001247457,True,-9.16,30,-13.24,,,-13.24,100.0,True
2021-08-23,1294.0,speculative_down,down,10d,True,-0.05959302325581395,-0.09747166521360073,-0.09747166521360073,-0.024520753506159676,-0.012635438099711682,-0.012635438099711682,-0.06383316253888982,-0.09844797779256498,True,-5.96,29,-10.19,,,-9.12,89.5,True
2021-08-24,1337.0,speculative_down,down,10d,True,-0.023374726077428742,-0.07633851468048358,-0.07633851468048358,0.014266475895511554,-0.010982574168182047,-0.010982574168182047,-0.023185173356456534,-0.06604499721231438,True,-2.34,28,-9.73,,,-9.28,95.3,True
2021-08-25,1346.0,speculative_down,down,10d,False,-0.00901895821829557,-0.042333689078619674,-0.042333689078619674,0.0443018876632828,-0.012851976745825833,-0.012851976745825833,-0.0006459053016345528,-0.025814566679684625,True,-0.9,27,-9.02,,,-8.17,90.6,True
2021-08-26,1367.5,oil_driven,up,5d,False,0.0336356764928194,-0.024259721726721417,0.0336356764928194,0.05856491792531027,-0.02417134545467392,0.05856491792531027,0.012046260318725022,-0.034325248749682014,True,3.36,0,3.36,2.0,2.0,-6.05,-179.8,False
2021-08-27,1359.25,oil_driven,up,5d,True,0.05062801932367145,-0.04563805511672814,0.05062801932367145,0.10301665918458758,0.004383334477816803,0.10301665918458758,0.06627235079766591,-0.03479765616248409,True,5.06,0,5.06,1.0,3.0,-5.06,-100.0,False
2021-08-30,1304.75,speculative_down,down,10d,False,0.008307573415765157,-0.05178052325581395,-0.05178052325581395,0.054387564412244904,0.028533186845332237,0.028533186845332237,0.017383945642141407,-0.04755888912449047,True,0.83,0,0.83,1.0,2.0,-7.4,-890.7,False
2021-08-31,1298.75,speculative_down,down,10d,False,-0.028608825729244614,-0.05131482834185541,-0.05131482834185541,0.014213785482078078,0.028683042005553494,0.028683042005553494,-0.02831886622876434,-0.0508474617624487,True,-2.86,30,-10.6,,,-10.6,100.0,True
2021-09-01,1277.75,speculative_down,down,10d,False,-0.0507057949479941,-0.05926743972022819,-0.05926743972022819,0.0033644781375885557,0.04781541853336835,0.04781541853336835,-0.057844531453593806,-0.05845307466569194,True,-5.07,29,-11.2,,,-10.38,92.7,True
2021-09-02,1279.25,speculative_down,down,5d,True,-0.0645338208409506,-0.033068783068783025,-0.0645338208409506,0.0381192489561355,0.09891661756793613,0.0381192489561355,-0.03782819892802847,-0.026237626940978975,True,-6.45,28,-12.6,,,-10.95,86.9,True
2021-09-03,1283.0,speculative_down,down,5d,True,-0.05609711237814974,-0.00830917874396131,-0.05609711237814974,0.008001208449959885,0.1118421253985018,0.008001208449959885,-0.037520379538112936,0.02626540750474149,True,-5.61,27,-12.07,,,-10.13,84.0,True
2021-09-07,1268.75,speculative_down,down,5d,False,-0.027591492623107894,-0.019513137557959803,-0.027591492623107894,-0.012425958990432973,0.04128578777683578,-0.012425958990432973,-0.041804918858577844,-0.025147707653448093,True,-2.76,26,-8.39,,,-5.88,70.1,True
2021-09-08,1270.75,speculative_down,down,10d,False,-0.0215591915303176,-0.049551234106207875,-0.049551234106207875,0.011678876667997162,0.026058663197705778,0.026058663197705778,-0.03217654696383265,-0.05958420986342461,True,-2.16,25,-7.97,,,-4.1,51.4,True
2021-09-09,1258.75,speculative_down,down,10d,True,-0.014869888475836479,-0.06482169390787518,-0.06482169390787518,-0.006560678995015445,-0.0032182741184734187,-0.0032182741184734187,-0.03927286677403996,-0.09484567765024998,True,-1.49,24,-6.46,29.0,,-4.21,65.2,True
2021-09-10,1275.25,speculative_down,down,10d,True,-0.0031268321282000855,-0.06745886654478972,-0.06745886654478972,-0.003857646110976276,0.03411455227267024,0.03411455227267024,-0.05541428124177994,-0.09114625771554064,True,-0.31,23,-6.57,28.0,,-4.59,69.9,True
2021-09-13,1272.5,speculative_down,down,10d,True,-0.008183943881527656,-0.06382196064005885,-0.06382196064005885,0.016741175023637478,0.024876333104658643,0.024876333104658643,-0.05423730106677038,-0.08972267648373522,True,-0.82,22,-6.84,27.0,,-3.57,52.1,True
2021-09-16,1296.0,oil_driven,up,5d,False,0.029592850049652508,0.014282919193895571,0.029592850049652508,0.06560025331291963,0.058609192113926456,0.06560025331291963,0.014459146138381618,-0.025381572755617254,True,2.96,0,2.96,2.0,10.0,-1.99,-67.1,False
2021-10-01,1246.5,speculative_down,down,5d,False,-0.02996108949416343,-0.029205607476635476,-0.02996108949416343,0.025682533255877438,0.0543281362567225,0.025682533255877438,0.011040182442153768,0.04121512981152309,True,-3.0,26,-8.33,30.0,,-3.97,47.7,True
2021-10-04,1235.75,speculative_down,down,5d,False,-0.0401941747572816,-0.021188118811881207,-0.0401941747572816,0.02876084673440671,0.10428228390356242,0.02876084673440671,0.004631225751235313,0.06665452299367658,True,-4.02,25,-8.5,29.0,,-2.35,27.6,True
2021-10-06,1242.0,speculative_down,down,5d,False,-0.03252190847127556,-0.0317676866107971,-0.03252190847127556,0.03474540171723062,0.07199220139234597,0.03474540171723062,0.03963310771733464,0.06525980395472963,True,-3.25,23,-8.24,27.0,,-0.53,6.4,True
2021-10-11,1228.25,speculative_down,down,10d,False,-0.006069188751770205,-0.04601941747572813,-0.04601941747572813,0.03736142481149396,0.06719681775868303,0.06719681775868303,0.029366590911133583,0.03413381997442255,True,-0.61,20,-4.67,23.0,25.0,3.12,-66.7,False
2021-10-12,1198.25,speculative_down,down,10d,False,-0.04178328668532583,-0.061667971808927136,-0.061667971808927136,0.02166475456557837,0.07105855238497871,0.07105855238497871,-0.03728034949117742,0.014713492597988376,True,-4.18,19,-5.8,23.0,24.0,1.8,-31.0,False
2021-10-13,1195.25,speculative_down,down,10d,True,-0.0376409017713365,-0.06893865628042839,-0.06893865628042839,0.0388738489521776,0.0749699381675466,0.0749699381675466,-0.011819528684529512,0.027345134379282987,True,-3.76,18,-5.15,21.0,23.0,1.97,-38.3,False
2021-10-14,1206.25,speculative_down,down,10d,False,-0.03287231910202448,-0.03960987261146498,-0.03960987261146498,0.038441818512398696,0.08369983848420004,0.08369983848420004,-0.03166402020766512,0.019561110618691924,True,-3.29,17,-5.55,21.0,22.0,0.44,-7.9,False
2021-10-20,1245.5,oil_driven,up,5d,False,0.04204141393014016,0.0028180354267310914,0.04204141393014016,0.042640479874105575,0.08317192840015752,0.042640479874105575,0.08995950611495451,0.07707669846745313,True,4.2,20,6.84,28.0,,4.1,59.9,True
2021-11-05,1192.25,speculative_down,down,5d,False,-0.03520129476026701,-0.023146251536255602,-0.03520129476026701,-0.027521874598023466,-0.02972785852027826,-0.027521874598023466,-0.04063981817958806,-0.053309733695548256,True,-3.52,1,-4.67,4.0,6.0,4.57,-97.8,False
2021-11-08,1178.0,speculative_down,down,10d,False,-0.04750353749747327,-0.04788846231561927,-0.04788846231561927,-0.025223113261239716,-0.021848158839326448,-0.021848158839326448,-0.06325644515774143,-0.0806145106397067,True,-4.75,0,-4.75,3.0,5.0,5.76,-121.3,False
2021-11-09,1199.5,speculative_down,down,5d,False,-0.03577170418006426,-0.03109854604200324,-0.03577170418006426,0.0028601817816140684,-0.005906674435760539,0.0028601817816140684,-0.05678335800055967,-0.06162734822589644,True,-3.58,0,-3.58,3.0,4.0,6.81,-190.4,False
2021-11-12,1234.0,speculative_up,up,5d,False,0.03501782344306981,-0.0014161440420796811,0.03501782344306981,-0.005906186137144553,-0.03326551142094891,-0.005906186137144553,0.0032324335718285635,-0.03753875012039609,True,3.5,29,14.28,,,14.01,98.1,True
2021-11-15,1257.25,speculative_up,up,5d,True,0.06727504244482163,0.016575702445926765,0.06727504244482163,-0.01281585558216436,-0.037715713066515444,-0.01281585558216436,0.002584005647723542,-0.06083589452156046,True,6.73,28,15.66,,,15.15,96.7,True
2021-11-16,1251.25,speculative_up,up,5d,False,0.043142976240100106,0.005827974276527259,0.043142976240100106,-0.040285197007464135,-0.0375402382123996,-0.040285197007464135,0.011971898984574292,-0.04549126364197309,True,4.31,27,13.59,,,10.69,78.7,True
2021-11-17,1277.0,speculative_up,up,5d,True,0.061071873701703305,0.036946812829882214,0.061071873701703305,-0.03663629040699734,-0.030917635185869097,-0.03663629040699734,0.0015218152437730392,-0.029493679715936083,True,6.11,26,13.21,,,10.41,78.8,True
2021-11-18,1265.25,speculative_up,up,10d,False,0.043720354712311726,0.04630969609261948,0.04630969609261948,-0.03162145259788418,0.002537807179704865,0.002537807179704865,0.0005072502469813944,-0.006881565114280841,True,4.37,25,12.39,,,10.87,87.7,True
2021-11-19,1263.25,speculative_up,up,10d,False,0.02370340356564027,0.059551268609771446,0.059551268609771446,-0.058051768637928824,-0.06361509022390732,-0.06361509022390732,-0.013735820866943471,-0.010547787423621835,True,2.37,30,11.73,,,11.73,100.0,True
2021-11-22,1274.25,speculative_up,up,10d,True,0.01352157486577843,0.08170628183361628,0.08170628183361628,-0.05106327143505729,-0.06322470750495701,-0.06322470750495701,0.020790362003623164,0.023428090064182117,True,1.35,30,10.1,,,10.1,100.0,True
2021-11-23,1273.0,speculative_up,up,10d,False,0.017382617382617482,0.061275531471446376,0.061275531471446376,-0.02798417628095362,-0.06714202523384794,-0.06714202523384794,0.01639346376069728,0.028561623637421762,True,1.74,29,10.63,,,10.07,94.7,True
2021-11-24,1266.5,speculative_up,up,10d,False,-0.008222396241190255,0.05234732031574585,0.05234732031574585,0.0003828328109138912,-0.036267483170121406,-0.036267483170121406,0.028870489577722536,0.030436240372630152,True,-0.82,3,-4.68,6.0,15.0,9.75,-208.4,False
2021-11-30,1217.25,oil_collapse,down,5d,True,-0.044732195409064146,-0.03181547027241993,-0.044732195409064146,-0.13771986573060868,-0.18175071027986422,-0.13771986573060868,-0.07237837482081488,-0.05309278543095031,True,-4.47,0,-4.47,3.0,12.0,9.18,-205.3,False
2021-12-01,1228.25,oil_collapse,down,5d,False,-0.03515318146111546,-0.018381618381618336,-0.03515318146111546,-0.16471337968376787,-0.18808818771181934,-0.16471337968376787,-0.08463585308023802,-0.06962986410986738,True,-3.52,0,-3.52,2.0,11.0,7.25,-206.1,False
2021-12-07,1250.25,oil_driven,up,5d,False,0.0271102895871842,-0.018834608593290225,0.0271102895871842,0.08869753278201409,-0.061237745253969855,0.08869753278201409,0.03502087250591068,-0.03989225615168901,True,2.71,30,17.13,,,17.13,100.0,True
2021-12-20,1292.25,speculative_up,up,5d,False,0.0387861736334405,0.024375743162901253,0.0387861736334405,-0.04292323634866535,-0.018132026846598426,-0.04292323634866535,-0.005634918149883483,-0.08392459269740626,True,3.88,30,24.22,,,24.22,100.0,True
2021-12-21,1308.0,speculative_up,up,10d,False,0.0385073441842001,0.04619076184763049,0.04619076184763049,0.005513917307204519,-0.01290770667292973,-0.01290770667292973,0.03633922832801173,-0.055049076775061434,True,3.85,29,22.69,,,22.61,99.7,True
2021-12-22,1328.75,speculative_up,up,10d,False,0.05247524752475252,0.05372720063441716,0.05372720063441716,0.026668538399902797,0.005527937016375439,0.005527937016375439,0.025434834099554493,-0.011359489069922346,True,5.25,30,23.05,,,23.05,100.0,True
2021-12-23,1332.0,speculative_up,up,10d,False,0.042865531415149816,0.053380782918149405,0.053380782918149405,0.019480570815340714,0.04017477270986958,0.04017477270986958,0.014455573262079024,0.011863436764379065,True,4.29,30,23.84,,,23.84,100.0,True
2021-12-27,1362.5,oil_driven,up,10d,True,0.060105037930363814,0.07473871031354773,0.07473871031354773,0.06646908049538736,0.05441609635158029,0.05441609635158029,0.05270972710259514,0.05840643887298236,True,6.01,29,23.07,,,22.08,95.7,True
2021-12-28,1359.25,oil_driven,up,10d,True,0.05184755271812724,0.092644694533762,0.092644694533762,0.11358639335626597,0.06578766139957715,0.06578766139957715,0.06819041752921917,0.062171251957952034,True,5.18,30,23.41,,,23.41,100.0,True
2021-12-29,1356.5,oil_driven,up,10d,True,0.037079510703363905,0.0770146883684002,0.0770146883684002,0.0764903627942164,0.08242604163666623,0.08242604163666623,0.051948036322711166,0.09017501620384571,True,3.71,29,21.92,,,20.36,92.9,True
2021-12-30,1327.75,oil_driven,up,10d,False,-0.0007525870178739513,0.05168316831683173,0.05168316831683173,0.05813627822081613,0.08635522618887803,0.08635522618887803,0.018602892741263588,0.044510888331463994,True,-0.08,0,-0.08,1.0,1.0,19.13,-25425.0,False
2021-12-31,1328.75,speculative_up,up,10d,False,-0.0024399399399399613,0.04032100215306311,0.04032100215306311,0.01924377491973317,0.03909922545515232,0.03909922545515232,0.01551227690574386,0.03019208902309556,True,-0.24,0,-0.24,1.0,1.0,17.87,-7323.1,False
2022-01-03,1344.0,oil_driven,up,10d,False,-0.013577981651376136,0.045710951176813897,0.045710951176813897,0.006748738100966323,0.07366640101242905,0.07366640101242905,-0.008991574845811479,0.043244208800438555,True,-1.36,0,-1.36,1.0,1.0,13.85,-1020.3,False
2022-01-04,1378.75,oil_driven,up,10d,True,0.014346146772116875,0.0669375120913136,0.0669375120913136,0.013292898949888832,0.12838918475512195,0.12838918475512195,0.02811671395294857,0.09822442194616876,True,1.43,25,17.33,,,16.79,96.9,True
2022-01-05,1384.25,oil_driven,up,10d,False,0.020457058606708545,0.05829510703363905,0.05829510703363905,0.016849542276174523,0.09462873267201188,0.09462873267201188,0.04620809341500509,0.1005565494528422,True,2.05,24,17.56,,,17.36,98.8,True
2022-01-06,1377.25,soyoil_driven,up,5d,False,0.03728111466767081,0.036500470366886084,0.03728111466767081,0.03208210532845679,0.09208351775055768,0.03208210532845679,0.05246195855374025,0.07204079548297582,True,3.73,30,20.62,,,20.62,100.0,True
2022-01-07,1401.5,oil_driven,up,5d,True,0.05475070555032935,0.05217717717717707,0.05475070555032935,0.04906265770940643,0.06925058337106327,0.04906265770940643,0.04138546825274059,0.057539728001894774,True,5.48,30,23.05,,,23.05,100.0,True
2022-01-14,1356.75,speculative_down,down,5d,False,-0.03193007491972888,0.021072436500470415,-0.03193007491972888,0.06235739003543084,0.11447946702779732,0.06235739003543084,-0.008186927059385063,0.032859721383451834,True,-3.19,0,-3.19,2.0,3.0,21.69,-679.3,False
2022-01-21,1414.25,oil_driven,up,5d,False,0.03589086247939943,0.026865129787620345,0.03589086247939943,0.03677540845177463,0.07148251158595498,0.03677540845177463,0.08284633326815949,0.07179314917218838,True,3.59,26,24.92,,,22.63,90.8,True
2022-01-24,1403.0,soyoil_driven,up,5d,False,0.0340888151833425,0.001070281840884757,0.0340888151833425,-0.0060844922224685405,0.055893484758278156,-0.0060844922224685405,0.06569216843655923,0.05696742438581137,True,3.41,25,25.7,,,25.63,99.7,True
2022-01-25,1407.25,soyoil_driven,up,5d,False,0.033792470156106535,0.023640661938534313,0.033792470156106535,0.001989911838207181,0.09420931613106331,0.001989911838207181,0.05805681083570269,0.07980651201580224,True,3.38,24,25.29,,,23.89,94.5,True
2022-01-26,1440.0,oil_driven,up,10d,False,0.03504043126684642,0.045941528963137745,0.045941528963137745,0.004484813635630358,0.07547398622613444,0.07547398622613444,0.05217251598440442,0.08558330731470964,True,3.5,23,22.59,,,22.19,98.2,True
2022-01-27,1448.25,oil_driven,up,10d,False,0.015781167806417695,0.04097035040431263,0.04097035040431263,-0.003337179636768828,0.04803970534879287,0.04803970534879287,0.023218753895914324,0.08535758540468974,True,1.58,22,19.62,,,18.59,94.7,True
2022-01-28,1470.0,oil_driven,up,10d,True,0.039420187378469196,0.07672587438198142,0.07672587438198142,0.019732209504573328,0.05723327802053446,0.05723327802053446,0.03603169274708584,0.12186311964078644,True,3.94,21,20.59,,,19.3,93.7,True
2022-01-31,1490.5,oil_driven,up,10d,True,0.06236635780470423,0.09858116823290963,0.09858116823290963,0.058096316278020144,0.05165833747100401,0.05165833747100401,0.045989969630159555,0.11470331889805574,True,6.24,20,21.56,,,18.23,84.5,True
2022-02-01,1528.5,soyoil_driven,up,10d,True,0.08616095221176057,0.12286501377410475,0.12286501377410475,0.030373814491446938,0.03242416754268218,0.03242416754268218,0.05311155972912296,0.11425185834120843,True,8.62,19,21.19,,,17.2,81.1,True
2022-02-02,1545.25,soyoil_driven,up,10d,True,0.07309027777777777,0.11069182389937104,0.11069182389937104,0.010417901293712895,0.014949437275119992,0.014949437275119992,0.032066370123133625,0.08591186931534911,True,7.31,18,18.44,,,15.87,86.1,True
2022-02-03,1544.25,soyoil_driven,up,10d,True,0.06628689798032106,0.0831141504471331,0.0831141504471331,0.04225835361877839,0.038780150264829505,0.038780150264829505,0.021914885644452653,0.04564247587680259,True,6.63,17,17.76,,,15.17,85.4,True
2022-02-04,1553.5,oil_driven,up,10d,True,0.056802721088435426,0.09846208237581755,0.09846208237581755,0.0632342534331618,0.08421421447434341,0.08421421447434341,0.0013789485508532984,0.0374603271484375,True,5.68,16,16.02,,,15.03,93.8,True
2022-02-07,1581.75,oil_driven,up,10d,True,0.061221066756122156,0.12740555951532428,0.12740555951532428,0.035961407987209926,0.09614694959745806,0.09614694959745806,0.008022163614850086,0.054381072306024736,True,6.12,15,14.42,,,13.82,95.8,True
2022-02-08,1569.0,speculative_up,up,10d,True,0.026496565260058835,0.11494048676496704,0.11494048676496704,0.013151969413220055,0.0439252593838213,0.0439252593838213,-0.037672843505279774,0.013437852745846746,True,2.65,30,12.45,,,12.45,100.0,True
2022-02-09,1594.75,speculative_up,up,10d,True,0.03203365151270021,0.10746527777777781,0.10746527777777781,0.015862242148124928,0.02644539471483398,0.02644539471483398,-0.02849355542833476,0.0026591298003098007,True,3.2,29,11.23,,,10.06,89.6,True
2022-02-10,1574.25,speculative_up,up,10d,True,0.01942690626517729,0.0870015535991715,0.0870015535991715,-0.004320365615947952,0.03775541646486924,0.03775541646486924,-0.01885928309915641,0.0026423035128420036,True,1.94,28,11.3,,,10.75,95.1,True
2022-02-11,1583.0,oil_driven,up,10d,True,0.01898937882201479,0.07687074829931984,0.07687074829931984,0.008558129524658176,0.07233354988909602,0.07233354988909602,0.0055079652232217224,0.006894508974737645,True,1.9,27,10.64,,,7.13,67.0,True
2022-02-14,1570.0,oil_driven,up,10d,False,-0.007428481112691676,0.053337806105333785,0.053337806105333785,0.04533507888177413,0.08292680013678377,0.08292680013678377,0.007193162642260109,0.015273030984734426,True,-0.74,1,-1.93,2.0,2.0,3.87,-200.8,False
2022-02-22,1635.0,soyoil_driven,up,5d,False,0.04140127388535042,0.03366524419155992,0.04140127388535042,-0.032579097424875525,0.011279005505244744,-0.032579097424875525,0.06594748713401866,0.07361502077708204,True,4.14,21,9.47,25.0,,3.89,41.0,True
2022-02-23,1675.0,soyoil_driven,up,5d,True,0.0797743755036262,0.06755895474824736,0.0797743755036262,0.00032582577817219516,0.03066246469398659,0.00032582577817219516,0.07755605942860333,0.11633785199841373,True,7.98,20,10.8,26.0,,4.4,40.7,True
2022-02-24,1661.5,soyoil_driven,up,5d,True,0.04661417322834649,0.04185609029628479,0.04661417322834649,-0.009075443842412323,0.03513265411359323,-0.009075443842412323,0.07510823783204446,0.1232449565356597,True,4.66,19,8.27,23.0,26.0,3.65,44.2,True
2022-02-28,1644.25,soyoil_driven,up,10d,False,0.026693724633156446,0.03869235628553369,0.03869235628553369,0.051059641390809984,0.028141812991654414,0.028141812991654414,0.07873316144519271,0.10909917887656118,True,2.67,17,7.32,21.0,24.0,3.36,45.8,True
2022-03-01,1705.5,oil_driven,up,10d,True,0.0431192660550459,0.08630573248407636,0.08630573248407636,0.11976183400899121,0.08328100412615491,0.08328100412615491,0.09479688355282034,0.1669959869452835,True,4.31,16,5.12,19.0,22.0,2.16,42.1,True
2022-03-02,1677.5,oil_driven,up,10d,True,0.0014925373134329067,0.08138597904915401,0.08138597904915401,0.20086862439197817,0.20125989834600322,0.20125989834600322,0.12471718810211474,0.21194582118293392,True,0.15,15,2.61,18.0,18.0,0.06,2.3,True
2022-03-03,1680.25,oil_driven,up,10d,False,0.011284983448691,0.05842519685039371,0.05842519685039371,0.16011206767859232,0.1495835357574704,0.1495835357574704,0.08750004238552522,0.1691802542113756,True,1.13,14,3.45,17.0,18.0,1.25,36.2,True
2022-03-04,1676.25,oil_driven,up,5d,True,0.05407954724099984,0.05292085427135684,0.05407954724099984,0.2630200341794222,0.2606800088499641,0.2630200341794222,0.11709095348011367,0.14952860138039403,True,5.41,13,8.08,17.0,20.0,7.83,96.9,True
2022-03-07,1674.25,oil_driven,up,10d,False,0.018245400638589038,0.04542616297221347,0.04542616297221347,0.24738821566222535,0.3110794106290611,0.3110794106290611,0.07216356400432988,0.15657839098473603,True,1.82,12,4.53,15.0,16.0,4.39,97.0,True
2022-03-08,1704.5,oil_driven,up,10d,False,-0.0005863383172090009,0.04250764525993889,0.04250764525993889,0.19620919222119038,0.33946939894001416,0.33946939894001416,0.037499962747098436,0.13585172590169048,True,-0.06,18,-7.2,22.0,28.0,2.42,-33.6,False
2022-03-11,1690.75,oil_driven,up,10d,False,0.008650260999254256,0.06319761043861027,0.06319761043861027,-0.05489279441017603,0.19368933510727793,0.19368933510727793,0.07005204478692839,0.19534545898437505,True,0.87,28,4.3,30.0,,1.63,37.8,True
2022-03-15,1658.75,oil_collapse,down,5d,False,-0.026840715752420086,-0.027411316329522095,-0.026840715752420086,-0.2203718284507471,-0.06740161467818451,-0.2203718284507471,-0.07530120453087219,-0.040625034148493055,True,-2.68,13,-7.14,17.0,23.0,1.29,-18.1,False
2022-03-23,1718.75,oil_driven,up,5d,False,0.04214036683340905,0.019122442929143224,0.04214036683340905,0.20928029459224118,0.05731373994334166,0.20928029459224118,0.03290276095899469,-0.051205176592327595,True,4.21,20,6.0,27.0,,1.77,29.5,True
2022-03-29,1643.0,oil_collapse,down,5d,False,-0.031535514294135036,-0.009495101733232869,-0.031535514294135036,-0.06728708060773314,0.08087925368005155,-0.06728708060773314,-0.038636936115438614,-0.027415806659877417,True,-3.15,3,-6.7,7.0,13.0,-2.73,40.7,True
2022-03-30,1664.0,oil_collapse,down,5d,False,-0.03185454545454547,0.008943459148097688,-0.03185454545454547,-0.06186374829437258,0.13446968283024208,-0.06186374829437258,-0.04936158930820267,-0.01808296092277184,True,-3.19,2,-7.91,7.0,14.0,-3.4,43.0,True
2022-03-31,1618.25,oil_collapse,down,5d,True,-0.04850801117154202,-0.030116871441414395,-0.04850801117154202,-0.10735266113344255,-0.0262187268364944,-0.10735266113344255,-0.05855429291308434,-0.0628432933755323,True,-4.85,1,-6.94,5.0,11.0,1.32,-19.1,False
2022-04-01,1582.75,oil_collapse,down,5d,True,-0.07455050431223509,-0.051109112709832094,-0.07455050431223509,-0.12844604641632473,-0.051862468609813694,-0.12844604641632473,-0.04749167962217804,-0.015078212110674283,True,-7.46,0,-7.46,5.0,10.0,-3.14,42.2,True
2022-04-04,1602.25,oil_collapse,down,10d,False,-0.03725401832657349,-0.052483737433471345,-0.052483737433471345,-0.025292566330047395,-0.07884412906469229,-0.07884412906469229,-0.0015182969632164811,-0.01858638941254076,True,-3.73,0,-3.73,3.0,4.0,0.83,-22.2,False
2022-04-05,1631.0,oil_collapse,down,10d,False,-0.0073037127206330155,-0.038608900677866154,-0.038608900677866154,-0.021872590426148864,-0.0876879282787778,-0.0876879282787778,0.010466089333966533,-0.02857522440644711,True,-0.73,1,-1.43,2.0,2.0,1.2,-84.0,False
2022-04-06,1619.5,oil_collapse,down,10d,False,-0.026742788461538436,-0.057745454545454544,-0.057745454545454544,-0.10749393777309568,-0.16270770815790248,-0.16270770815790248,-0.005400157616400558,-0.054495186562142806,True,-2.67,0,-2.67,1.0,2.0,1.59,-59.6,False
2022-04-08,1689.0,soyoil_driven,up,5d,True,0.06712999526141217,-0.012425084052039126,0.06712999526141217,-0.010174217195427548,-0.1373134256376186,-0.010174217195427548,0.05505626357244697,0.004949869519492056,True,6.71,8,10.46,16.0,,6.59,63.0,True
2022-04-11,1655.25,soyoil_driven,up,5d,False,0.03307848338274311,-0.00540784136998651,0.03307848338274311,-0.08704490675857401,-0.11013588401073726,-0.08704490675857401,0.027094371206659362,0.02553493694191955,True,3.31,7,9.11,14.0,,5.66,62.2,True
