Date,expected_return,signal,confidence,expected_vol
2018-04-02,0.032663345,HOLD,0.06532669,0.18666742742061615
2018-04-03,0.032663345,HOLD,0.06532669,0.15571413934230804
2018-04-04,0.032663345,HOLD,0.06532669,0.17907367646694183
2018-04-05,0.032663345,HOLD,0.06532669,0.1875792294740677
2018-04-06,0.032663345,HOLD,0.06532669,0.1875792294740677
2018-04-09,0.032663345,HOLD,0.06532669,0.1983211636543274
2018-04-10,0.06097561,HOLD,0.12195122,0.19656993448734283
2018-04-11,0.06097561,HOLD,0.12195122,0.18918752670288086
2018-04-12,0.06097561,HOLD,0.12195122,0.19656993448734283
2018-04-13,0.06097561,HOLD,0.12195122,0.17813216149806976
2018-04-16,0.06097561,HOLD,0.12195122,0.17813216149806976
2018-04-17,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-04-18,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-04-19,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-04-20,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-04-23,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-04-24,0.032663345,HOLD,0.06532669,0.14707346260547638
2018-04-25,0.032663345,HOLD,0.06532669,0.14707346260547638
2018-04-26,0.032663345,HOLD,0.06532669,0.14707346260547638
2018-04-27,0.032663345,HOLD,0.06532669,0.1518474966287613
2018-04-30,0.032663345,HOLD,0.06532669,0.14707346260547638
2018-05-01,0.032663345,HOLD,0.06532669,0.14616166055202484
2018-05-02,0.032663345,HOLD,0.06532669,0.15093569457530975
2018-05-03,0.032663345,HOLD,0.06532669,0.15093569457530975
2018-05-04,0.032663345,HOLD,0.06532669,0.16657376289367676
2018-05-07,0.032663345,HOLD,0.06532669,0.18364281952381134
2018-05-08,0.06097561,HOLD,0.12195122,0.1875792294740677
2018-05-09,0.06097561,HOLD,0.12195122,0.18364281952381134
2018-05-10,0.06097561,HOLD,0.12195122,0.1875792294740677
2018-05-11,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-05-14,0.06097561,HOLD,0.12195122,0.21267780661582947
2018-05-15,0.06097561,HOLD,0.12195122,0.21446597576141357
2018-05-16,0.032663345,HOLD,0.06532669,0.21446597576141357
2018-05-17,0.06097561,HOLD,0.12195122,0.21446597576141357
2018-05-18,0.06097561,HOLD,0.12195122,0.19931550323963165
2018-05-21,0.06097561,HOLD,0.12195122,0.21533314883708954
2018-05-22,0.032663345,HOLD,0.06532669,0.21533314883708954
2018-05-23,0.032663345,HOLD,0.06532669,0.2168191373348236
2018-05-24,0.032663345,HOLD,0.06532669,0.21446597576141357
2018-05-25,0.032663345,HOLD,0.06532669,0.18364281952381134
2018-05-29,0.032663345,HOLD,0.06532669,0.18178850412368774
2018-05-30,0.032663345,HOLD,0.06532669,0.18364281952381134
2018-05-31,0.032663345,HOLD,0.06532669,0.17405347526073456
2018-06-01,0.032663345,HOLD,0.06532669,0.17208781838417053
2018-06-04,0.032663345,HOLD,0.06532669,0.1874723732471466
2018-06-05,0.06097561,HOLD,0.12195122,0.15567705035209656
2018-06-06,0.06097561,HOLD,0.12195122,0.15567705035209656
2018-06-07,0.06097561,HOLD,0.12195122,0.15669170022010803
2018-06-08,0.06097561,HOLD,0.12195122,0.15669170022010803
2018-06-11,0.06097561,HOLD,0.12195122,0.15191766619682312
2018-06-12,0.06097561,HOLD,0.12195122,0.15669170022010803
2018-06-13,0.06097561,HOLD,0.12195122,0.15669170022010803
2018-06-14,0.06097561,HOLD,0.12195122,0.15669170022010803
2018-06-15,0.06097561,HOLD,0.12195122,0.15669170022010803
2018-06-18,0.06097561,HOLD,0.12195122,0.16147014498710632
2018-06-19,0.06097561,HOLD,0.12195122,0.16147014498710632
2018-06-20,0.06097561,HOLD,0.12195122,0.1714179664850235
2018-06-21,0.06097561,HOLD,0.12195122,0.1714179664850235
2018-06-22,0.06097561,HOLD,0.12195122,0.1914035975933075
2018-06-25,0.06097561,HOLD,0.12195122,0.19242343306541443
2018-06-26,0.06097561,HOLD,0.12195122,0.19242343306541443
2018-06-27,0.06097561,HOLD,0.12195122,0.19242343306541443
2018-06-28,0.06097561,HOLD,0.12195122,0.19140878319740295
2018-06-29,0.06097561,HOLD,0.12195122,0.18196171522140503
2018-07-02,0.06097561,HOLD,0.12195122,0.18090443313121796
2018-07-03,0.06097561,HOLD,0.12195122,0.16862434148788452
2018-07-05,0.06097561,HOLD,0.12195122,0.16862434148788452
2018-07-06,0.06097561,HOLD,0.12195122,0.264830619096756
2018-07-09,0.06097561,HOLD,0.12195122,0.301779180765152
2018-07-10,0.06097561,HOLD,0.12195122,0.264830619096756
2018-07-11,0.06097561,HOLD,0.12195122,0.30326515436172485
2018-07-12,0.06097561,HOLD,0.12195122,0.30326515436172485
2018-07-13,0.06097561,HOLD,0.12195122,0.3090830147266388
2018-07-16,0.06097561,HOLD,0.12195122,0.3196600675582886
2018-07-17,0.06097561,HOLD,0.12195122,0.3196600675582886
2018-07-18,0.06097561,HOLD,0.12195122,0.3196600675582886
2018-07-19,0.06097561,HOLD,0.12195122,0.3196600675582886
2018-07-20,0.06097561,HOLD,0.12195122,0.25246837735176086
2018-07-23,0.06097561,HOLD,0.12195122,0.22152799367904663
2018-07-24,0.06097561,HOLD,0.12195122,0.24015788733959198
2018-07-25,0.06097561,HOLD,0.12195122,0.19533148407936096
2018-07-26,0.06097561,HOLD,0.12195122,0.19533148407936096
2018-07-27,0.06097561,HOLD,0.12195122,0.17111805081367493
2018-07-30,0.06097561,HOLD,0.12195122,0.16688087582588196
2018-07-31,0.06097561,HOLD,0.12195122,0.19624589383602142
2018-08-01,0.06097561,HOLD,0.12195122,0.21105732023715973
2018-08-02,0.06097561,HOLD,0.12195122,0.21105732023715973
2018-08-03,0.06097561,HOLD,0.12195122,0.21105732023715973
2018-08-06,0.06097561,HOLD,0.12195122,0.22702063620090485
2018-08-07,0.06097561,HOLD,0.12195122,0.24038293957710266
2018-08-08,0.06097561,HOLD,0.12195122,0.24038293957710266
2018-08-09,0.06097561,HOLD,0.12195122,0.24217110872268677
2018-08-10,0.06097561,HOLD,0.12195122,0.3172072172164917
2018-08-13,0.06097561,HOLD,0.12195122,0.3172072172164917
2018-08-14,0.06097561,HOLD,0.12195122,0.2853255271911621
2018-08-15,0.06097561,HOLD,0.12195122,0.2680206000804901
2018-08-16,0.06097561,HOLD,0.12195122,0.3172072172164917
2018-08-17,0.06097561,HOLD,0.12195122,0.30344831943511963
2018-08-20,0.06097561,HOLD,0.12195122,0.297896146774292
2018-08-21,0.06097561,HOLD,0.12195122,0.297896146774292
2018-08-22,0.06097561,HOLD,0.12195122,0.297896146774292
2018-08-23,0.06097561,HOLD,0.12195122,0.30344831943511963
2018-08-24,0.06097561,HOLD,0.12195122,0.2513485550880432
2018-08-27,0.06097561,HOLD,0.12195122,0.24217110872268677
2018-08-28,0.06097561,HOLD,0.12195122,0.24217110872268677
2018-08-29,0.06097561,HOLD,0.12195122,0.24217110872268677
2018-08-30,0.06097561,HOLD,0.12195122,0.17611713707447052
2018-08-31,0.06097561,HOLD,0.12195122,0.20230711996555328
2018-09-04,0.06097561,HOLD,0.12195122,0.20044317841529846
2018-09-05,0.06097561,HOLD,0.12195122,0.20044317841529846
2018-09-06,0.06097561,HOLD,0.12195122,0.19369259476661682
2018-09-07,0.06097561,HOLD,0.12195122,0.1779138445854187
2018-09-10,0.06097561,HOLD,0.12195122,0.1779138445854187
2018-09-11,0.06097561,HOLD,0.12195122,0.19114091992378235
2018-09-12,0.06097561,HOLD,0.12195122,0.17007948458194733
2018-09-13,0.06097561,HOLD,0.12195122,0.17007948458194733
2018-09-14,0.06097561,HOLD,0.12195122,0.17007948458194733
2018-09-17,0.06097561,HOLD,0.12195122,0.1616448014974594
2018-09-18,0.06097561,HOLD,0.12195122,0.16641883552074432
2018-09-19,0.06097561,HOLD,0.12195122,0.1872098296880722
2018-09-20,0.06097561,HOLD,0.12195122,0.2091933786869049
2018-09-21,0.06097561,HOLD,0.12195122,0.2091933786869049
2018-09-24,0.06097561,HOLD,0.12195122,0.1910693496465683
2018-09-25,0.06097561,HOLD,0.12195122,0.18095549941062927
2018-09-26,0.06097561,HOLD,0.12195122,0.1800139844417572
2018-09-27,0.06097561,HOLD,0.12195122,0.17895670235157013
2018-09-28,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-10-01,0.06097561,HOLD,0.12195122,0.18364281952381134
2018-10-02,0.06097561,HOLD,0.12195122,0.17813216149806976
2018-10-03,0.06097561,HOLD,0.12195122,0.17405347526073456
2018-10-04,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-10-05,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-10-08,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-10-09,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-10-10,0.06097561,HOLD,0.12195122,0.16395127773284912
2018-10-11,0.06097561,HOLD,0.12195122,0.16566196084022522
2018-10-12,0.06097561,HOLD,0.12195122,0.15571413934230804
2018-10-15,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-10-16,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-10-17,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-10-18,0.06097561,HOLD,0.12195122,0.21783378720283508
2018-10-19,0.06097561,HOLD,0.12195122,0.21783378720283508
2018-10-22,0.06097561,HOLD,0.12195122,0.21783378720283508
2018-10-23,0.06097561,HOLD,0.12195122,0.2168191373348236
2018-10-24,0.06097561,HOLD,0.12195122,0.21354497969150543
2018-10-25,0.06097561,HOLD,0.12195122,0.21354497969150543
2018-10-26,0.06097561,HOLD,0.12195122,0.19491508603096008
2018-10-29,0.06097561,HOLD,0.12195122,0.15271466970443726
2018-10-30,0.06097561,HOLD,0.12195122,0.15271466970443726
2018-10-31,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-11-01,0.06097561,HOLD,0.12195122,0.19845175743103027
2018-11-02,0.06097561,HOLD,0.12195122,0.19741572439670563
2018-11-05,0.06097561,HOLD,0.12195122,0.19741572439670563
2018-11-06,0.06097561,HOLD,0.12195122,0.19741572439670563
2018-11-07,0.06097561,HOLD,0.12195122,0.18946105241775513
2018-11-08,0.06097561,HOLD,0.12195122,0.18552464246749878
2018-11-09,0.06097561,HOLD,0.12195122,0.1884412169456482
2018-11-12,0.06097561,HOLD,0.12195122,0.1845099925994873
2018-11-13,0.06097561,HOLD,0.12195122,0.1845099925994873
2018-11-14,0.06097561,HOLD,0.12195122,0.1826556771993637
2018-11-15,0.06097561,HOLD,0.12195122,0.15372931957244873
2018-11-16,0.06097561,HOLD,0.12195122,0.15372931957244873
2018-11-19,0.06097561,HOLD,0.12195122,0.175935298204422
2018-11-20,0.06097561,HOLD,0.12195122,0.17895670235157013
2018-11-21,0.06097561,HOLD,0.12195122,0.175935298204422
2018-11-23,0.06097561,HOLD,0.12195122,0.175935298204422
2018-11-26,0.06097561,HOLD,0.12195122,0.18946105241775513
2018-11-27,0.06097561,HOLD,0.12195122,0.20020298659801483
2018-11-28,0.06097561,HOLD,0.12195122,0.216347798705101
2018-11-29,0.06097561,HOLD,0.12195122,0.216347798705101
2018-11-30,0.06097561,HOLD,0.12195122,0.18844640254974365
2018-12-03,0.06097561,HOLD,0.12195122,0.19918833673000336
2018-12-04,0.06097561,HOLD,0.12195122,0.17899933457374573
2018-12-06,0.06097561,HOLD,0.12195122,0.17899933457374573
2018-12-07,0.06097561,HOLD,0.12195122,0.17899933457374573
2018-12-10,0.06097561,HOLD,0.12195122,0.17907367646694183
2018-12-11,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-12-12,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-12-13,0.06097561,HOLD,0.12195122,0.15271466970443726
2018-12-14,0.06097561,HOLD,0.12195122,0.15271466970443726
2018-12-17,0.06097561,HOLD,0.12195122,0.15093569457530975
2018-12-18,0.06097561,HOLD,0.12195122,0.14616166055202484
2018-12-19,0.06097561,HOLD,0.12195122,0.14616166055202484
2018-12-20,0.06097561,HOLD,0.12195122,0.15093569457530975
2018-12-21,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-12-24,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-12-26,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-12-27,0.06097561,HOLD,0.12195122,0.14707346260547638
2018-12-28,0.06097561,HOLD,0.12195122,0.1518474966287613
2018-12-31,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-01-02,0.06097561,HOLD,0.12195122,0.16657376289367676
2019-01-03,0.06097561,HOLD,0.12195122,0.16815009713172913
2019-01-04,0.06097561,HOLD,0.12195122,0.1682136356830597
2019-01-07,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-01-08,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-01-09,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-01-10,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-01-11,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-01-14,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-01-15,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-01-16,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-01-17,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-01-18,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-01-22,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-01-23,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-01-24,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-01-25,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-01-28,0.06097561,HOLD,0.12195122,0.1481458842754364
2019-01-29,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-01-30,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-01-31,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-01,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-04,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-05,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-06,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-07,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-08,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-11,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-12,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-13,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-14,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-15,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-19,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-20,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-21,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-22,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-25,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-26,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-02-27,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-02-28,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-01,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-04,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-05,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-06,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-07,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-08,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-11,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-12,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-13,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-14,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-03-15,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-03-18,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-03-19,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-03-20,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-03-21,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-03-22,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-03-25,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-03-26,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-03-27,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-03-28,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-03-29,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-01,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-02,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-04-03,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-04-04,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-04-05,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-04-08,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-04-09,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-04-10,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-11,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-12,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-15,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-16,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-17,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-18,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-22,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-23,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-24,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-25,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-26,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-29,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-04-30,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-01,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-02,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-03,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-06,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-07,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-08,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-09,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-10,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-13,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-05-14,0.06097561,HOLD,0.12195122,0.21176600456237793
2019-05-15,0.06097561,HOLD,0.12195122,0.22640658915042877
2019-05-16,0.06097561,HOLD,0.12195122,0.22640658915042877
2019-05-17,0.06097561,HOLD,0.12195122,0.2346828281879425
2019-05-20,0.06097561,HOLD,0.12195122,0.2346828281879425
2019-05-21,0.06097561,HOLD,0.12195122,0.2346828281879425
2019-05-22,0.06097561,HOLD,0.12195122,0.23555000126361847
2019-05-23,0.06097561,HOLD,0.12195122,0.22852204740047455
2019-05-24,0.06097561,HOLD,0.12195122,0.2293892204761505
2019-05-28,0.06097561,HOLD,0.12195122,0.2618682086467743
2019-05-29,0.06097561,HOLD,0.12195122,0.24448081851005554
2019-05-30,0.06097561,HOLD,0.12195122,0.24448081851005554
2019-05-31,0.06097561,HOLD,0.12195122,0.2512211799621582
2019-06-03,0.06097561,HOLD,0.12195122,0.23395879566669464
2019-06-04,0.06097561,HOLD,0.12195122,0.23395879566669464
2019-06-05,0.06097561,HOLD,0.12195122,0.23395879566669464
2019-06-06,0.06097561,HOLD,0.12195122,0.23395879566669464
2019-06-07,0.06097561,HOLD,0.12195122,0.24448081851005554
2019-06-10,0.06097561,HOLD,0.12195122,0.24299483001232147
2019-06-11,0.06097561,HOLD,0.12195122,0.19460761547088623
2019-06-12,0.06097561,HOLD,0.12195122,0.19917675852775574
2019-06-13,0.06097561,HOLD,0.12195122,0.19366610050201416
2019-06-14,0.06097561,HOLD,0.12195122,0.19227226078510284
2019-06-17,0.06097561,HOLD,0.12195122,0.19836729764938354
2019-06-18,0.06097561,HOLD,0.12195122,0.19460761547088623
2019-06-19,0.06097561,HOLD,0.12195122,0.19366610050201416
2019-06-20,0.06097561,HOLD,0.12195122,0.19688130915164948
2019-06-21,0.06097561,HOLD,0.12195122,0.19460761547088623
2019-06-24,0.06097561,HOLD,0.12195122,0.19366610050201416
2019-06-25,0.06097561,HOLD,0.12195122,0.19732244312763214
2019-06-26,0.06097561,HOLD,0.12195122,0.1919119507074356
2019-06-27,0.06097561,HOLD,0.12195122,0.18153908848762512
2019-06-28,0.06097561,HOLD,0.12195122,0.1824806034564972
2019-07-01,0.06097561,HOLD,0.12195122,0.18191908299922943
2019-07-02,0.06097561,HOLD,0.12195122,0.18191908299922943
2019-07-03,0.06097561,HOLD,0.12195122,0.1829763650894165
2019-07-05,0.06097561,HOLD,0.12195122,0.18042278289794922
2019-07-08,0.06097561,HOLD,0.12195122,0.1788976788520813
2019-07-09,0.06097561,HOLD,0.12195122,0.1788976788520813
2019-07-10,0.06097561,HOLD,0.12195122,0.1829763650894165
2019-07-11,0.06097561,HOLD,0.12195122,0.18109454214572906
2019-07-12,0.06097561,HOLD,0.12195122,0.18109454214572906
2019-07-15,0.06097561,HOLD,0.12195122,0.17701585590839386
2019-07-16,0.06097561,HOLD,0.12195122,0.17701585590839386
2019-07-17,0.06097561,HOLD,0.12195122,0.17208781838417053
2019-07-18,0.06097561,HOLD,0.12195122,0.16953614354133606
2019-07-19,0.06097561,HOLD,0.12195122,0.18090443313121796
2019-07-22,0.06097561,HOLD,0.12195122,0.1874723732471466
2019-07-23,0.06097561,HOLD,0.12195122,0.185618057847023
2019-07-24,0.06097561,HOLD,0.12195122,0.1829032301902771
2019-07-25,0.06097561,HOLD,0.12195122,0.18203605711460114
2019-07-26,0.06097561,HOLD,0.12195122,0.180037260055542
2019-07-29,0.06097561,HOLD,0.12195122,0.180037260055542
2019-07-30,0.06097561,HOLD,0.12195122,0.17208781838417053
2019-07-31,0.06097561,HOLD,0.12195122,0.18109454214572906
2019-08-01,0.06097561,HOLD,0.12195122,0.1875792294740677
2019-08-02,0.06097561,HOLD,0.12195122,0.15662594139575958
2019-08-05,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-08-06,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-08-07,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-08-08,0.06097561,HOLD,0.12195122,0.1770748794078827
2019-08-09,0.06097561,HOLD,0.12195122,0.17813216149806976
2019-08-12,0.06097561,HOLD,0.12195122,0.18178850412368774
2019-08-13,0.06097561,HOLD,0.12195122,0.1875792294740677
2019-08-14,0.06097561,HOLD,0.12195122,0.18364281952381134
2019-08-15,0.06097561,HOLD,0.12195122,0.16912543773651123
2019-08-16,0.06097561,HOLD,0.12195122,0.17405347526073456
2019-08-19,0.06097561,HOLD,0.12195122,0.18178850412368774
2019-08-20,0.06097561,HOLD,0.12195122,0.18178850412368774
2019-08-21,0.06097561,HOLD,0.12195122,0.18178850412368774
2019-08-22,0.06097561,HOLD,0.12195122,0.17405347526073456
2019-08-23,0.06097561,HOLD,0.12195122,0.17405347526073456
2019-08-26,0.06097561,HOLD,0.12195122,0.1770748794078827
2019-08-27,0.06097561,HOLD,0.12195122,0.16815009713172913
2019-08-28,0.06097561,HOLD,0.12195122,0.16657376289367676
2019-08-29,0.06097561,HOLD,0.12195122,0.16657376289367676
2019-08-30,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-09-03,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-09-04,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-09-05,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-09-06,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-09-09,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-09-10,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-09-11,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-09-12,0.06097561,HOLD,0.12195122,0.19845175743103027
2019-09-13,0.06097561,HOLD,0.12195122,0.19656993448734283
2019-09-16,0.06097561,HOLD,0.12195122,0.2168191373348236
2019-09-17,0.06097561,HOLD,0.12195122,0.21533314883708954
2019-09-18,0.06097561,HOLD,0.12195122,0.21533314883708954
2019-09-19,0.06097561,HOLD,0.12195122,0.19491508603096008
2019-09-20,0.06097561,HOLD,0.12195122,0.2168191373348236
2019-09-23,0.06097561,HOLD,0.12195122,0.21533314883708954
2019-09-24,0.06097561,HOLD,0.12195122,0.1983211636543274
2019-09-25,0.06097561,HOLD,0.12195122,0.1983211636543274
2019-09-26,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-09-27,0.06097561,HOLD,0.12195122,0.1518474966287613
2019-09-30,0.06097561,HOLD,0.12195122,0.17794205248355865
2019-10-01,0.06097561,HOLD,0.12195122,0.17813216149806976
2019-10-02,0.06097561,HOLD,0.12195122,0.17899933457374573
2019-10-03,0.06097561,HOLD,0.12195122,0.17899933457374573
2019-10-04,0.06097561,HOLD,0.12195122,0.17492064833641052
2019-10-07,0.06097561,HOLD,0.12195122,0.16912543773651123
2019-10-08,0.06097561,HOLD,0.12195122,0.16912543773651123
2019-10-09,0.06097561,HOLD,0.12195122,0.16657376289367676
2019-10-10,0.06097561,HOLD,0.12195122,0.16657376289367676
2019-10-11,0.06097561,HOLD,0.12195122,0.16657376289367676
2019-10-14,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-15,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-16,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-17,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-18,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-21,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-22,0.06097561,HOLD,0.12195122,0.14707346260547638
2019-10-23,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-10-24,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-10-25,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-10-28,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-10-29,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-10-30,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-10-31,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-01,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-04,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-05,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-06,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-07,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-08,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-11,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-12,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-13,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-14,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-11-15,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-11-18,0.06097561,HOLD,0.12195122,0.1672382950782776
2019-11-19,0.06097561,HOLD,0.12195122,0.1672382950782776
2019-11-20,0.06097561,HOLD,0.12195122,0.16566196084022522
2019-11-21,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-11-22,0.06097561,HOLD,0.12195122,0.15571413934230804
2019-11-25,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-11-26,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-11-27,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-11-29,0.06097561,HOLD,0.12195122,0.15093569457530975
2019-12-02,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-12-03,0.06097561,HOLD,0.12195122,0.14616166055202484
2019-12-04,0.06097561,HOLD,0.12195122,0.14616166055202484
