Date,insp_soy_lbs,insp_soy_bu,insp_soy_4wk_avg,insp_soy_yoy,insp_soy_zscore
2021-12-09,3854636794,64243946.56666667,81692150.3875,-0.2887652425357663,0.7635270497054955
2021-12-16,4208801192,70146686.53333333,76113423.68333334,-0.33191666933895425,0.9766200514955685
2021-12-23,3861168284,64352804.733333334,71449052.82083334,-0.2296803322903206,0.8288900854146907
2021-12-30,3562788746,59379812.43333333,64530812.56666666,-0.08392330721988839,0.6873026829130867
2022-01-06,189573840,3159564.0,49259716.925,-0.9549690738937916,-0.9341034886540106
2022-01-13,4119697234,68661620.56666666,48888450.43333333,-0.19761949372651866,1.0227128574237705
2022-01-20,3049591535,50826525.583333336,45506880.64583333,-0.34292349121497,0.511786371335067
2022-01-27,3125780005,52096333.416666664,43686010.891666666,-0.25772724111812173,0.5659227707174808
2022-02-03,2736390673,45606511.21666667,54297747.695833325,-0.34950844520762225,0.3860128415981928
2022-02-10,2718463851,45307730.85,48459275.266666666,0.33264839915959143,0.369533495944223
2022-02-17,2304480285,38408004.75,45354645.05833333,0.2963949526680636,0.15107085655812968
2022-02-24,1630289120,27171485.333333332,39123433.037499994,-0.2652393482571386,-0.19027382536902906
2022-03-03,1701916200,28365270.0,34813122.73333333,0.15928771912557593,-0.15578821158030676
2022-03-10,1760870284,29347838.066666666,30823149.537499998,0.44972843622846614,-0.13102397076291686
2022-03-17,1227284240,20454737.333333332,26334832.683333326,0.12024411802878188,-0.40785707564543516
2022-03-24,1392501000,23208350.0,25344048.849999994,0.3977341586219052,-0.3270627402545306
2022-03-31,1636626241,27277104.016666666,25072007.35416666,0.9229124682448717,-0.20931626631692332
2022-04-07,1810197645,30169960.75,25277538.024999995,1.4277536743359347,-0.1304567286003371
2022-04-14,2223105190,37051753.166666664,29426791.98333333,3.0,0.06782166535506998
2022-04-21,1338863920,22314398.666666668,29203304.15,1.120996956899631,-0.4048642565307897
2022-04-28,1336301695,22271694.916666668,27951951.875,2.8572978131778783,-0.4191314604599603
2022-05-05,1117684500,18628075.0,25066480.4375,0.8230520222456861,-0.542157366562664
2022-05-12,1772903830,29548397.166666668,23190641.437499996,1.5834394645878813,-0.20563364747644192
2022-05-19,1283898455,21398307.583333332,22961618.666666664,1.6216701339158637,-0.47830708603586525
2022-05-26,891487420,14858123.666666666,21108225.854166664,0.9642343894593046,-0.6967132693525339
2022-06-02,815851030,13597517.166666666,19850586.39583333,0.5418230575213137,-0.742410648684533
2022-06-09,1342614665,22376911.083333332,18057714.874999993,3.0,-0.4715779742412393
2022-06-16,947251410,15787523.5,16655018.854166662,1.0721205600713146,-0.6956813445139978
2022-06-23,1051569425,17526157.083333332,17322027.20833333,3.0,-0.6518074161952758
2022-06-30,987758730,16462645.5,18038309.29166666,1.038927287136897,-0.6955765998156672
2022-07-07,794189490,13236491.5,15753204.395833328,0.7881637452712131,-0.8095739273157703
2022-07-14,967447470,16124124.5,15837354.645833328,2.027746460677343,-0.724603729459449
2022-07-21,889036080,14817268.0,15160132.374999996,0.6583816486047198,-0.7749938604324175
2022-07-28,1311699620,21861660.333333332,16509886.08333333,2.1843511659882546,-0.5513059122959655
2022-08-04,1921052982,32017549.7,21205150.63333333,3.0,-0.22682217698958923
2022-08-11,1693916932,28231948.866666667,24232106.724999994,1.7595598954052702,-0.3722974870611188
2022-08-18,1514760220,25246003.666666668,26839290.641666662,1.8556832898456097,-0.4912621501403009
2022-08-25,1124066793,18734446.55,26057487.19583333,0.31385171397142053,-0.7243264252162439
2022-09-01,1103028835,18383813.916666668,22649053.249999996,3.0,-0.7545891448025192
2022-09-08,753391060,12556517.666666666,18730195.45,0.7623983292995438,-0.9691229256112188
2022-09-15,1148783040,19146384.0,17205290.53333333,0.8637087260335208,-0.7443978419740093
2022-09-22,642711215,10711853.583333334,15199642.291666664,-0.40038489729230586,-1.037108576969882
2022-09-29,1344174265,22402904.416666668,16204414.916666662,-0.28234030339177363,-0.6120772361439392
2022-10-06,2153478887,35891314.78333333,22038114.19583333,-0.4399995752848569,-0.1135900780452144
2022-10-13,4248131182,70802186.36666666,34952064.787499994,-0.21395745865336535,1.175505952471205
2022-10-20,6438475440,107307924.0,59101082.391666666,0.13717712734209742,2.4514939880532185
2022-10-27,5701727788,95028796.46666667,77257555.40416665,-0.033308731318405504,2.023139858252925
2022-11-03,5750706630,95845110.5,92246004.33333333,-0.10419702017073773,2.0979067802097133
2022-11-10,4474769944,74579499.06666666,93190332.50833333,-0.16621689786485372,1.3515045347599808
2022-11-17,5497742067,91629034.45,89270610.12083334,-0.009004375436711953,1.9909747314905986
2022-11-24,4915190035,81919833.91666667,85993369.48333333,-0.013136374906425163,1.6310321511064847
2022-12-01,4589444147,76490735.78333333,81154775.80416666,-0.12132913459366268,1.4539328925172876
2022-12-08,4141427441,69023790.68333334,79765848.70833333,0.07440147083284443,1.1629619304446326
2022-12-15,4336741133,72279018.88333334,74928344.81666666,0.030398190639934652,1.2818179791103463
2022-12-22,3939782664,65663044.4,70864147.4375,0.020360257367119772,1.0305262834375581
2022-12-29,3255383779,54256396.31666667,65305562.57083333,-0.08628212024783344,0.6063761223370775
2023-01-05,1221546865,20359114.416666668,53139393.50416666,3.0,-0.6946873880509637
2023-01-12,4831888571,80531476.18333334,55202507.829166666,0.17287467902307507,1.5785236315506148
2023-01-19,4054803157,67580052.61666666,55681759.88333333,0.32962172489765895,1.0669048503194052
2023-01-26,4257533049,70958884.15,59857381.84166666,0.36207060067875774,1.1664096078935053
2023-02-02,4221157556,70352625.93333334,72355759.72083333,0.5426004764780896,1.1129129485193838
2023-02-09,3733127114,62218785.233333334,67777586.98333333,0.37324876055524925,0.7988020497289364
2023-02-16,3491964290,58199404.833333336,65432425.037499994,0.5152936272570456,0.6363342659377818
2023-02-23,1687947699,28132461.65,54725819.4125,0.03536708813955647,-0.45279176898096896
2023-03-02,1215188975,20253149.583333332,42200950.324999996,-0.28598777366359174,-0.729967090782082
2023-03-09,1397605100,23293418.333333332,32469608.599999994,-0.20629866225853133,-0.6147162737473363
2023-03-16,1587109575,26451826.25,24532713.95416666,0.2931882633806169,-0.5064548856249917
2023-03-23,1968657590,32810959.833333332,25702338.499999996,0.4137566795284169,-0.2844291046572574
2023-03-30,1110943750,18515729.166666668,25267983.39583333,-0.32119886497652694,-0.7928446985821409
2023-04-06,1496822368,24947039.466666665,25681388.67916666,-0.17311660849056076,-0.5562944354181157
2023-04-13,1169259199,19487653.316666666,23940345.445833325,-0.4740423420989809,-0.7367876354810052
2023-04-20,837067545,13951125.75,19225386.924999997,-0.37479266376824916,-0.9250863086657395
2023-04-27,899481435,14991357.25,18344293.94583333,-0.32688745485726567,-0.8796300570318731
2023-05-04,877021365,14617022.75,15761789.766666662,-0.21532296010188923,-0.8881528356457505
2023-05-11,419870740,6997845.666666667,12639337.854166662,-0.7631734260509776,-1.1295649373867132
2023-05-18,375037840,6250630.666666667,10714214.08333333,-0.7078913534481976,-1.135126429502156
2023-05-25,565813440,9430224.0,9323930.77083333,-0.3653152839778715,-1.0176609281514428
2023-06-01,490140465,8169007.75,7711927.02083333,-0.3992279877369279,-1.053934610927112
2023-06-08,325547950,5425799.166666667,7318915.395833329,-0.7575268924982284,-1.1263252569141042
2023-06-15,396233030,6603883.833333333,7407228.687499996,-0.5817023592501172,-1.0739831774380972
2023-06-22,322137220,5368953.666666667,6391911.104166662,-0.6936605303068791,-1.0999346685362534
2023-06-29,582439190,9707319.833333334,6776489.124999996,-0.4103426552352516,-0.9458356136099442
2023-07-06,663317070,11055284.5,8183860.45833333,-0.1647873985338184,-0.8980610211461407
2023-07-13,354634450,5910574.166666667,8010533.041666663,-0.6334328622514254,-1.057635156005421
2023-07-20,636420560,10607009.333333334,9320046.95833333,-0.28414540836182933,-0.8963579903314496
2023-07-27,737238890,12287314.833333334,9965045.70833333,-0.43795143433829764,-0.830846471196927
2023-08-03,641019920,10683665.333333334,9872140.916666664,-0.6663184586753891,-0.8641163207619755
2023-08-10,922381820,15373030.333333334,12237754.95833333,-0.4554739948723766,-0.6989544721378719
2023-08-17,706467560,11774459.333333334,12529617.45833333,-0.5336109631925772,-0.8041930973894504
2023-08-24,719275200,11987920.0,12454768.749999996,-0.36011346969841496,-0.790681293714683
2023-08-31,899234440,14987240.666666666,13530662.58333333,-0.1847589007045315,-0.6901883795590312
2023-09-07,823817915,13730298.583333334,13119979.64583333,0.09347981246286641,-0.7321013206604114
2023-09-14,948047330,15800788.833333334,14126562.02083333,-0.1747377033003551,-0.6619580354044912
2023-09-21,1119977425,18666290.416666668,15796154.624999996,0.7425826698854165,-0.5760818451563106
2023-09-28,1494297190,24904953.166666668,18275582.749999996,0.11168412378435177,-0.3749649374902077
2023-10-05,3096043709,51600728.483333334,27743190.224999994,0.43769401580392664,0.48300387144213675
2023-10-12,4651918603,77531976.71666667,43175987.195833325,0.09505060077026606,1.3140626040238148
2023-10-19,5795357668,96589294.46666667,62656738.20833333,-0.09988665453385648,1.9646852274257351
2023-10-26,4521818084,75363634.73333333,75271408.6,-0.20693897496882752,1.3080266410504664
2023-11-02,4813679033,80227983.88333334,82428222.44999999,-0.16294129700718185,1.507921933225404
2023-11-09,4434269296,73904488.26666667,81521350.3375,-0.009050889432719367,1.2936679456632636
2023-11-16,3597009493,59950158.21666667,72361566.27499999,-0.34572967426192636,0.8641111854476146
2023-11-23,3470342715,57839045.25,67980418.90416667,-0.29395553573952515,0.8230635971560558
2023-11-30,2586889354,43114822.56666667,58702128.574999996,-0.4363392883447591,0.3250582452324818
2023-12-07,2204226375,36737106.25,49410283.070833325,-0.4677616820765157,0.11597734483579633
2023-12-14,3141685570,52361426.166666664,47513100.05833332,-0.27556534419505563,0.7236854821455079
2023-12-21,2467821345,41130355.75,43335927.68333332,-0.37361485252730686,0.32100907154588143
2023-12-28,2139381800,35656363.333333336,41471312.87499999,-0.34281733115436774,0.1254234073283069
2024-01-04,526658870,8777647.833333334,34481448.27083333,-0.5688590547854258,-0.8994168184464523
2024-01-11,2821225323,47020422.05,33146197.24166666,-0.4161236788587359,0.6138870885959228
2024-01-18,2612447950,43540799.166666664,33748808.095833324,-0.3557152224541389,0.5033358522566
2024-01-25,2014006005,33566766.75,33226408.949999988,-0.5269546984554717,0.13291476155106355
2024-02-01,3861503517,64358391.95,47121594.97916666,-0.08520270428872856,1.4257363742046611
2024-02-08,2960545305,49342421.75,47702094.904166654,-0.20695298751083457,0.817771824424683
2024-02-15,2847728895,47462148.25,48682432.17499999,-0.1844908313767436,0.7535389701173182
2024-02-22,2336052603,38934210.05,50024292.99999999,0.38396029947134047,0.38044940218692297
2024-02-29,2558381818,42639696.96666667,44594619.25416666,1.1053365942527584,0.519416298520441
2024-03-07,1731481238,28858020.633333333,39473518.974999994,0.23889161394731606,-0.0715618709981218
2024-03-14,1543837066,25730617.766666666,34040636.35416666,-0.027264978853145716,-0.20412426912254286
2024-03-21,1732019750,28866995.833333332,31523832.79999999,-0.12020264021637206,-0.06735494537676025
2024-03-28,1134894690,18914911.5,25592636.433333322,0.021559093338433977,-0.4915325239642888
2024-04-04,1084418880,18073648.0,22896543.27499999,-0.27551932468181817,-0.5206021264488487
2024-04-11,986749775,16445829.583333334,20575346.22916666,-0.1560897910027903,-0.5865135025316587
2024-04-18,977824220,16297070.333333334,17432864.85416666,0.1681545006024574,-0.5954900224329207
2024-04-25,608713000,10145216.666666666,15240441.145833327,-0.32326229723685185,-0.850362391162528
2024-05-02,789704040,13161734.0,14012462.645833325,-0.0995612290471396,-0.7207814537074575
2024-05-09,954909610,15915160.166666666,13879795.29166666,1.2742942506543797,-0.6151274805918547
2024-05-16,423867360,7064456.0,11571641.708333325,0.13019891539477713,-0.9933471706133098
2024-05-23,491642510,8194041.833333333,11083847.999999993,-0.13108725377749952,-0.943307999023003
2024-05-30,796377530,13272958.833333334,11111654.208333327,0.62479449641033,-0.7339018665066013
2024-06-06,516080005,8601333.416666666,9283197.520833327,0.585265718920976,-0.9386016339798046
2024-06-13,752203640,12536727.333333334,10651265.35416666,0.8983870173569328,-0.778405630572463
2024-06-20,771399320,12856655.333333334,11816918.729166659,1.3946295929417905,-0.775398632691809
2024-06-27,705163725,11752728.75,11436861.208333325,0.2107078938146314,-0.8261310305591635
2024-07-04,648682285,10811371.416666666,11989370.708333325,-0.02206303088204864,-0.8665812108922162
2024-07-11,386577300,6442955.0,10465927.624999993,0.09007260856919008,-1.0568747926706274
2024-07-18,745771455,12429524.25,10359144.85416666,0.17182175101319785,-0.7998335995529454
2024-07-25,900816915,15013615.25,11174366.47916666,0.22187926765502008,-0.6911094693693104
2024-08-01,588429710,9807161.833333334,10923314.083333325,-0.08204145980362043,-0.9162195553537644
2024-08-08,773785685,12896428.083333334,12536682.354166659,-0.1611004594604868,-0.7786756828008575
2024-08-15,895656750,14927612.5,13161204.41666666,0.267796004674298,-0.6945724314078734
2024-08-22,925014700,15416911.666666666,13262028.520833327,0.2860372497202739,-0.6776474514145452
2024-08-29,1108826386,18480439.766666666,15430348.004166659,0.23307820149770953,-0.5480716148187553
2024-09-05,805377655,13422960.916666666,15561981.212499991,-0.02238390263702883,-0.7684965842595759
2024-09-12,1045058100,17417635.0,16184486.837499991,0.10232692707441093,-0.5959796495297757
2024-09-19,1099772550,18329542.5,16912644.545833327,-0.018040430591714895,-0.5557630813743949
2024-09-26,1506557080,25109284.666666668,18569855.770833325,0.008204452288369746,-0.25975398142154255
2024-10-03,3583996840,59733280.666666664,30147435.70833333,0.15760537539620367,1.2369302865575327
2024-10-10,4206412622,70106877.03333333,43319746.21666666,-0.09576822361266069,1.7131359764938843
2024-10-17,5621888786,93698146.43333334,62161897.199999996,-0.02993238587461755,2.7702897047164683
2024-10-24,5799720833,96662013.88333334,80050079.50416666,0.28260817336321664,2.7623571628498125
2024-10-31,5099508148,84991802.46666667,86364709.95416667,0.05937851548483164,2.245195286527659
2024-11-07,5210760177,86846002.95,90549491.43333334,0.17511134961975494,2.263771581086333
2024-11-14,4998180812,83303013.53333333,87950708.20833334,0.3895378429572578,2.03815472272317
2024-11-21,4673500221,77891670.35,83258122.32499999,0.3466970281636865,1.7680932457049194
2024-11-28,4652810881,77546848.01666667,81396883.71249999,0.7986122498071093,1.6820181902978846
2024-12-05,3832916580,63881943.0,75655868.725,0.7388942549061006,1.1287455584382846
2024-12-12,3740046995,62334116.583333336,70413644.4875,0.19045872404092945,1.0567132487774562
2024-12-19,3913452829,65224213.81666667,67246780.35416667,0.5857926008010925,1.1331205261606048
2024-12-26,3623770406,60396173.43333333,62959111.70833333,0.6938399709673138,0.9297939401025954
2025-01-02,883446235,14724103.916666666,50669651.9375,0.6774543928216759,-0.7434504147106005
2025-01-09,2992805115,49880085.25,47556144.10416666,0.060817471969076164,0.5413373782443645
2025-01-16,2181494460,36358241.0,40339650.89999999,-0.16496156028678,0.051791638807549986
2025-01-23,1627131435,27118857.25,32020321.85416666,-0.1920920637969995,-0.28175509269095267
2025-01-30,2514281288,41904688.13333333,38815467.90833333,-0.3488854077353415,0.2780694274452691
2025-02-06,2423356808,40389280.13333333,36442766.62916666,-0.18144917292525609,0.2289604886644554
2025-02-13,1603971971,26732866.183333334,34036422.925,-0.43675397829609763,-0.26319329367618033
2025-02-20,1938396886,32306614.766666666,35333362.30416666,-0.1702254977004043,-0.05140099581956533
2025-02-27,1548060399,25801006.65,31307441.93333333,-0.3949064255740423,-0.2812308478052935
2025-03-06,1890445642,31507427.366666667,29086978.741666663,0.09180833179781756,-0.07099989649030963
2025-03-13,1465274295,24421238.25,28509071.75833333,-0.05088799377226505,-0.333461295972072
2025-03-20,1838312491,30638541.516666666,28092053.44583333,0.06136924304702651,-0.10362701734549105
2025-03-27,1803140270,30052337.833333332,29154886.241666663,0.5888172584541742,-0.13375122424892644
2025-04-03,1800909477,30015157.95,28781818.887499996,0.6607138719311121,-0.1441552578099251
2025-04-10,1223369045,20389484.083333332,27773880.345833328,0.23979662929236523,-0.5078472010253318
2025-04-17,1234642749,20577379.15,25258589.754166663,0.26264283881207184,-0.504817243294709
2025-04-24,1012542735,16875712.25,21964433.358333327,0.6634156572966243,-0.6511021501990318
2025-05-01,740128618,12335476.966666667,17544513.112499993,-0.06277721714580564,-0.8211593808334291
2025-05-08,969668690,16161144.833333334,16487428.299999997,0.015455996929384819,-0.677354719603807
2025-05-15,496880400,8281340.0,13413418.512499996,0.17225445243059045,-0.975885052249604
2025-05-22,441025920,7350432.0,11032098.449999996,-0.10295405496973808,-1.0097392275302464
2025-05-29,664654520,11077575.333333334,10717623.041666662,-0.1654027204911218,-0.8665742639990188
2025-06-05,1232257695,20537628.25,11811743.895833328,1.3877260949104202,-0.5227135112587088
2025-06-12,497363455,8289390.916666667,11813756.624999996,-0.338791480721896,-0.9806672730366693
2025-06-19,446258490,7437641.5,11835558.999999996,-0.4214948361634543,-1.0052381640110795
2025-06-26,521892070,8698201.166666666,11240715.458333328,-0.259899436829369,-0.9536682234236338
2025-07-03,883191970,14719866.166666666,9786274.937499994,0.36151701753347565,-0.7320723557464964
2025-07-10,333715270,5561921.166666667,9104407.499999994,-0.1367437508617293,-1.0753668343489209
2025-07-17,831237420,13853957.0,10708486.374999994,0.11460074588132363,-0.7651646863335392
2025-07-24,943228810,15720480.166666666,12464056.124999994,0.047081592600867195,-0.6956741412649983
2025-07-31,1385450550,23090842.5,14556800.208333328,1.354487760313802,-0.430608733891176
2025-08-07,1200141280,20002354.666666668,18166908.58333333,0.5509995897636695,-0.554874652484394
2025-08-14,1108598820,18476647.0,19322581.08333333,0.23774964013836763,-0.6166303204897637
2025-08-21,867902615,14465043.583333334,19008721.937499996,-0.06174181340037077,-0.7684188221004743
2025-08-28,1084706820,18078447.0,17755623.062499993,-0.02175233770095364,-0.6303601886789966
2025-09-04,1030989915,17183165.25,17050825.70833333,0.28013225671129405,-0.6685980239797009
2025-09-11,1813730020,30228833.666666668,19988872.374999993,0.7355303212328579,-0.18083922349854104
2025-09-18,1247050195,20784169.916666668,21568653.95833333,0.13391645845315936,-0.5451599269841649
2025-09-25,1346254345,22437572.416666668,22658435.312499996,-0.10640335977180504,-0.4793481899713761
2025-10-02,1727373555,28789559.25,25560033.812499996,-0.518031507248762,-0.21492752832112585
2025-10-09,2242602464,37376707.733333334,27347002.329166662,-0.46686103682008206,0.1441487376791294
2025-10-16,3508400235,58473337.25,36769294.162499994,-0.375939231715709,1.051686931203683
2025-10-23,2559888055,42664800.916666664,41826101.287499994,-0.5586187458481763,0.47390383205240044
2025-10-30,2188490201,36474836.68333333,43747420.64583333,-0.5708428857284376,0.2546055861116
2025-11-06,2479535135,41325585.583333336,44734640.10833333,-0.5241509778276636,0.5630117013396123
2025-11-13,2657813036,44296883.93333333,41190526.77916666,-0.468243919944047,0.806815628698124
2025-11-20,1786428055,29773800.916666668,37967776.77916666,-0.6177537240775492,0.07339599878701121
2025-11-27,2055824815,34263746.916666664,37415004.33749999,-0.5581542281473185,0.4203481175429124
2025-12-04,2259806940,37663449.0,36499470.19166666,-0.4104210480886594,0.7053395231421364
2025-12-11,1786059820,29767663.666666668,32867165.124999996,-0.5224498990553459,0.22918033058205176
2025-12-18,2051388545,34189809.083333336,33971167.16666666,-0.47581109709601666,0.6354281163005131
2025-12-25,1705534116,28425568.6,32511622.5875,-0.5293481857525826,0.2564966702551565
2026-01-01,3294000,54900.0,23109485.3375,-0.9962714199580012,-2.012133485588963
2026-01-08,3513947785,58565796.416666664,30309018.524999995,0.17413184286140848,2.600094222567516
2026-01-15,2966178873,49436314.55,34120644.891666666,0.3597003922714521,1.8192802467364697
2026-01-22,2949850675,49164177.916666664,39305297.22083333,0.8129148091838074,1.7140198818700996
2026-01-29,2907930274,48465504.56666667,51407948.3625,0.15656521323957784,1.6314758196496864
2026-02-05,2527528890,42125481.5,47297869.633333325,0.04298668757985058,1.1647893843967767
2026-02-12,2680743136,44679052.266666666,46108554.0625,0.6713154496887401,1.3023324699435825
2026-02-19,1503095670,25051594.5,40080408.20833333,-0.22456764099444593,-0.08705761136328777
2026-02-26,2566686175,42778102.916666664,38658557.79583333,0.6580013135521077,1.1403404399407082
2026-03-05,1966012365,32766872.75,36318905.60833333,0.0399729679188523,0.4328027188671785
2026-03-12,2163255688,36054261.46666667,34162707.90833333,0.47634862317706883,0.6460116540596681
2026-03-19,2459692343,40994872.38333333,38148527.37916666,0.33801644445226153,0.9700588290345066
2026-03-26,1531226820,25520447.0,33834113.4,-0.1507999430349365,-0.09993725012593811
2026-04-02,1750751056,29179184.266666666,32937191.279166665,-0.027851716946681426,0.155711899043221
2026-04-09,1632809480,27213491.333333332,30726998.745833326,0.33468268358874487,0.009841738208745555
2026-04-16,1668922283,27815371.383333333,27432123.49583333,0.35174509739902104,0.04218545747633179
2026-04-23,1407308680,23455144.666666668,26915797.912499994,0.3898758357097887,-0.27248439864743795
2026-04-30,1115721055,18595350.916666668,24269839.574999996,0.5074691450452737,-0.6265057786066456
2026-05-07,1464495837,24408263.95,23568532.729166664,0.5103053776027355,-0.22815944065872037
2026-05-14,1257941979,20965699.65,21856114.795833327,1.5316796134442008,-0.4985796708570337
2026-05-21,1260253905,21004231.75,21243386.566666663,1.8575506514447042,-0.5250324465478952
